"CustomerID";"Age";"Gender";"Location";"MembershipLevel";"TotalPurchases";"TotalSpent";"FavoriteCategory";"LastPurchaseDate";"Occupation";"FrequencyWebsiteVisits";"LoyaltyPoints";"EmailSubscribed";"AverageReviewRating";"Churn"
"1721";"51";"Male";"West";"Silver";"20";"1719.32";"Home Goods";"12/7/2022";"Manager";"9";"4387";"0";"3.1";"1"
"1722";"68";"Female";"North";"Gold";"65";"6165.68";"Electronics";"13/11/2023";"Chef";"8";"4007";"1";"4.3";"0"
"1724";"62";"Female";"West";"Gold";"11";"512.54";"Home Goods";"16/4/2022";"Doctor";"14";"58";"0";"2.9";"1"
"1725";"26";"Male";"South";"Gold";"54";"8892.37";"Home Goods";"8/8/2022";"Manager";"13";"3602";"0";"3.8";"0"
"1726";"55";"Male";"South";"Silver";"97";"1646.78";"Electronics";"1/1/2023";"Lawyer";"4";"4815";"1";"4.4";"0"
"1727";"20";"Male";"South";"Gold";"5";"5637.68";"Clothing";"17/7/2022";"Engineer";"5";"383";"0";"4";"0"
"1728";"35";"Male";"North";"Silver";"68";"7690.25";"Home Goods";"22/6/2022";"Chef";"13";"2713";"0";"3";"0"
"1729";"33";"Female";"North";"Bronze";"41";"6669.32";"Home Goods";"1/3/2023";"Doctor";"6";"310";"0";"2.1";"1"
"1730";"21";"Male";"South";"Gold";"10";"7650.54";"Home Goods";"30/11/2022";"Engineer";"13";"2766";"1";"4.9";"0"
"1731";"39";"Male";"East";"Platinum";"56";"3002.44";"Home Goods";"11/11/2023";"Teacher";"10";"4128";"1";"2.5";"0"
"1732";"66";"Female";"South";"Bronze";"1";"8614.36";"Home Goods";"17/7/2022";"Engineer";"2";"2556";"0";"3.7";"0"
"1733";"68";"Male";"South";"Platinum";"36";"2649.27";"Clothing";"21/7/2023";"Teacher";"13";"1872";"0";"2.8";"1"
"1734";"47";"Male";"West";"Silver";"29";"7162.4";"Home Goods";"4/6/2022";"Manager";"6";"1385";"1";"1.4";"0"
"1736";"40";"Female";"East";"Gold";"58";"9340.29";"Home Goods";"3/12/2022";"Artist";"6";"3844";"0";"2.1";"1"
"1737";"36";"Female";"East";"Platinum";"82";"2885.22";"Clothing";"13/8/2023";"Chef";"1";"2551";"1";"4.8";"1"
"1738";"25";"Female";"North";"Platinum";"70";"1367.01";"Electronics";"2/5/2022";"Doctor";"14";"727";"0";"3.1";"1"
"1739";"67";"Male";"East";"Gold";"98";"1343.64";"Home Goods";"19/12/2023";"Lawyer";"4";"502";"1";"4.1";"1"
"1740";"44";"Female";"West";"Gold";"46";"7924.54";"Clothing";"11/6/2022";"Doctor";"4";"2088";"0";"3.7";"0"
"1741";"22";"Female";"East";"Bronze";"6";"7848.87";"Electronics";"25/1/2023";"Chef";"3";"2780";"1";"2.4";"0"
"1742";"63";"Male";"West";"Gold";"25";"6761.36";"Clothing";"10/11/2023";"Artist";"12";"3405";"0";"4.6";"0"
"1743";"43";"Male";"South";"Gold";"86";"9781.39";"Electronics";"8/8/2022";"Doctor";"10";"1935";"1";"3.4";"0"
"1744";"44";"Female";"East";"Silver";"14";"9717.61";"Electronics";"5/2/2022";"Artist";"14";"4808";"1";"3.7";"0"
"1745";"69";"Male";"North";"Gold";"24";"7282.92";"Clothing";"15/1/2023";"Doctor";"4";"4019";"0";"2.5";"0"
"1746";"65";"Male";"West";"Gold";"35";"8424.69";"Electronics";"2/12/2023";"Lawyer";"10";"1979";"0";"3.8";"0"
"1747";"37";"Female";"West";"Bronze";"94";"7786.09";"Clothing";"22/10/2023";"Lawyer";"2";"2797";"0";"1.3";"1"
"1748";"32";"Male";"South";"Platinum";"76";"864.69";"Clothing";"19/9/2023";"Engineer";"8";"879";"1";"3.7";"1"
"1749";"36";"Male";"South";"Platinum";"76";"6350.68";"Electronics";"27/11/2023";"Lawyer";"1";"1869";"0";"2.3";"0"
"1750";"50";"Male";"North";"Bronze";"86";"4198";"Clothing";"1/11/2022";"Doctor";"13";"3724";"1";"1.5";"0"
"1751";"45";"Female";"East";"Platinum";"92";"4942.72";"Clothing";"26/6/2022";"Teacher";"4";"3578";"0";"4.3";"0"
"1752";"54";"Female";"South";"Gold";"59";"2292.51";"Clothing";"22/10/2023";"Chef";"12";"1491";"1";"1";"1"
"1753";"56";"Female";"West";"Platinum";"46";"391.68";"Home Goods";"29/11/2022";"Artist";"14";"2628";"0";"1";"0"
"1754";"38";"Female";"West";"Platinum";"67";"9000.12";"Clothing";"20/6/2023";"Artist";"2";"3871";"1";"3.9";"0"
"1755";"62";"Female";"West";"Bronze";"42";"9235.65";"Home Goods";"2/6/2023";"Engineer";"7";"4121";"0";"4.4";"0"
"1756";"21";"Female";"West";"Platinum";"8";"7437.8";"Electronics";"16/8/2022";"Doctor";"11";"4712";"0";"4.1";"0"
"1757";"36";"Male";"West";"Platinum";"16";"7461.74";"Home Goods";"17/12/2023";"Manager";"2";"3488";"0";"4.9";"0"
"1758";"31";"Female";"East";"Platinum";"1";"8355.18";"Home Goods";"24/3/2022";"Lawyer";"12";"1642";"0";"2.7";"1"
"1759";"69";"Male";"West";"Gold";"95";"3187.2";"Home Goods";"7/9/2023";"Manager";"8";"3421";"0";"2.5";"0"
"1760";"67";"Male";"East";"Gold";"48";"8218.82";"Home Goods";"7/10/2023";"Artist";"5";"389";"0";"4.9";"0"
"1762";"51";"Male";"West";"Platinum";"77";"7897.15";"Electronics";"24/10/2023";"Artist";"9";"2500";"0";"4";"0"
"1763";"36";"Female";"North";"Platinum";"81";"8550.68";"Home Goods";"11/10/2022";"Manager";"8";"1141";"0";"2.3";"1"
"1764";"30";"Female";"West";"Platinum";"30";"8913.66";"Clothing";"22/5/2022";"Teacher";"6";"4369";"1";"4.2";"0"
"1765";"65";"Female";"East";"Platinum";"88";"308.91";"Electronics";"20/11/2022";"Teacher";"14";"4018";"1";"1.2";"1"
"1767";"57";"Male";"South";"Gold";"69";"9494.06";"Electronics";"24/7/2023";"Chef";"11";"304";"1";"3.5";"0"
"1769";"25";"Male";"North";"Bronze";"33";"7188.16";"Home Goods";"30/9/2022";"Engineer";"3";"4479";"1";"3";"0"
"1770";"48";"Male";"West";"Silver";"4";"3414.53";"Clothing";"8/8/2022";"Manager";"3";"4954";"0";"2.9";"0"
"1771";"63";"Male";"South";"Gold";"15";"1018.35";"Electronics";"13/3/2023";"Engineer";"14";"460";"1";"2.1";"0"
"1772";"34";"Male";"East";"Gold";"67";"5809.16";"Electronics";"10/6/2023";"Chef";"11";"2682";"1";"1.7";"0"
"1773";"19";"Male";"South";"Gold";"17";"4333.12";"Clothing";"27/6/2022";"Doctor";"2";"4139";"0";"4.1";"0"
"1774";"42";"Male";"North";"Gold";"32";"348.41";"Clothing";"4/6/2023";"Engineer";"3";"4633";"0";"4.2";"1"
"1775";"34";"Female";"East";"Platinum";"24";"1048.3";"Clothing";"9/4/2023";"Teacher";"5";"4950";"0";"5";"0"
"1776";"63";"Male";"East";"Bronze";"90";"4683.28";"Clothing";"17/3/2023";"Doctor";"11";"684";"0";"2.8";"0"
"1777";"45";"Male";"North";"Gold";"28";"5042.37";"Clothing";"2/2/2022";"Doctor";"13";"2914";"1";"4.7";"0"
"1778";"55";"Male";"South";"Silver";"94";"5017.14";"Clothing";"24/5/2023";"Engineer";"13";"86";"1";"3.2";"1"
"1779";"68";"Male";"East";"Platinum";"24";"3021.56";"Electronics";"25/8/2023";"Doctor";"10";"1109";"0";"3.4";"1"
"1780";"42";"Male";"South";"Platinum";"77";"5686.07";"Clothing";"24/6/2022";"Teacher";"2";"1290";"1";"2.4";"0"
"1781";"66";"Male";"East";"Silver";"41";"4938.12";"Clothing";"3/4/2022";"Teacher";"3";"3650";"1";"3.5";"1"
"1782";"30";"Female";"North";"Gold";"51";"2559.18";"Clothing";"29/10/2022";"Chef";"12";"1212";"0";"1.9";"0"
"1783";"22";"Male";"West";"Gold";"13";"6344.1";"Electronics";"30/8/2022";"Chef";"6";"3658";"1";"4.4";"1"
"1784";"66";"Male";"South";"Gold";"58";"7660.36";"Electronics";"26/2/2022";"Teacher";"6";"3870";"0";"4.5";"0"
"1785";"69";"Male";"North";"Silver";"36";"696.06";"Home Goods";"10/5/2022";"Lawyer";"14";"4592";"0";"2.9";"0"
"1786";"64";"Male";"West";"Bronze";"65";"1906.74";"Clothing";"29/11/2023";"Manager";"6";"2375";"1";"2.2";"1"
"1787";"58";"Female";"West";"Bronze";"95";"7137.26";"Clothing";"18/6/2023";"Teacher";"14";"3951";"0";"3.9";"0"
"1788";"32";"Male";"West";"Bronze";"18";"4080.56";"Electronics";"10/6/2022";"Chef";"14";"3740";"0";"1.6";"1"
"1789";"67";"Male";"North";"Silver";"56";"5896.56";"Electronics";"2/2/2022";"Manager";"2";"3338";"1";"2.2";"0"
"1790";"28";"Male";"East";"Silver";"29";"5310.11";"Electronics";"15/1/2023";"Engineer";"4";"3671";"0";"2.8";"0"
"1793";"56";"Male";"West";"Gold";"3";"1237.73";"Electronics";"13/12/2022";"Manager";"5";"2396";"0";"4.2";"1"
"1794";"31";"Male";"East";"Bronze";"36";"8089.37";"Home Goods";"12/2/2022";"Artist";"9";"3624";"1";"2";"0"
"1795";"22";"Male";"East";"Bronze";"11";"5061.42";"Clothing";"15/3/2023";"Teacher";"8";"2428";"1";"3.8";"0"
"1796";"40";"Female";"North";"Silver";"29";"768.76";"Home Goods";"30/9/2023";"Doctor";"10";"983";"1";"3.3";"0"
"1797";"33";"Male";"East";"Silver";"42";"9869.24";"Home Goods";"10/6/2023";"Manager";"8";"643";"1";"1.1";"0"
"1798";"47";"Male";"North";"Platinum";"3";"4559.5";"Home Goods";"19/1/2023";"Teacher";"1";"704";"0";"3.5";"0"
"1799";"32";"Female";"East";"Silver";"73";"7028.87";"Home Goods";"27/1/2022";"Manager";"7";"2335";"0";"2.8";"0"
"1800";"60";"Male";"West";"Platinum";"81";"1536.37";"Electronics";"11/6/2023";"Engineer";"2";"3431";"1";"1.4";"1"
"1802";"29";"Female";"North";"Bronze";"83";"1647.24";"Clothing";"7/1/2023";"Doctor";"1";"572";"1";"3";"1"
"1803";"49";"Male";"South";"Gold";"21";"1610.89";"Home Goods";"16/10/2022";"Manager";"5";"214";"0";"1";"0"
"1804";"45";"Male";"South";"Platinum";"60";"1468.7";"Electronics";"7/2/2022";"Manager";"1";"4910";"0";"2.5";"1"
"1805";"40";"Male";"South";"Silver";"78";"9856.22";"Home Goods";"30/5/2023";"Engineer";"9";"987";"0";"3.8";"0"
"1806";"64";"Male";"East";"Gold";"14";"3586.05";"Electronics";"23/6/2023";"Doctor";"7";"3145";"1";"2.6";"0"
"1807";"61";"Male";"West";"Gold";"15";"1998.86";"Electronics";"7/7/2023";"Lawyer";"6";"2271";"1";"2.9";"1"
"1808";"38";"Male";"West";"Platinum";"97";"4303.01";"Home Goods";"8/7/2023";"Artist";"1";"1526";"0";"1.4";"0"
"1809";"20";"Male";"South";"Gold";"54";"5076.57";"Electronics";"9/4/2023";"Artist";"11";"2276";"0";"4.3";"0"
"1810";"43";"Male";"South";"Platinum";"12";"4660.12";"Clothing";"10/2/2023";"Doctor";"6";"1423";"0";"4.9";"0"
"1811";"18";"Female";"West";"Platinum";"49";"4616.17";"Clothing";"30/10/2022";"Manager";"10";"1652";"0";"3.3";"1"
"1812";"49";"Male";"East";"Silver";"59";"7238.2";"Clothing";"15/2/2023";"Doctor";"14";"4503";"0";"4.1";"0"
"1813";"64";"Male";"East";"Bronze";"9";"6786.97";"Clothing";"3/1/2022";"Doctor";"4";"965";"1";"4.2";"0"
"1814";"24";"Female";"North";"Silver";"41";"3340.99";"Clothing";"18/5/2022";"Artist";"9";"3551";"0";"3";"0"
"1816";"40";"Male";"West";"Platinum";"35";"7023.98";"Clothing";"9/11/2022";"Teacher";"1";"2029";"0";"1.2";"1"
"1818";"43";"Male";"East";"Silver";"41";"9776.41";"Home Goods";"8/5/2023";"Manager";"12";"2562";"0";"3.8";"0"
"1819";"31";"Male";"East";"Gold";"11";"7326.27";"Electronics";"12/7/2023";"Teacher";"8";"162";"1";"1.3";"1"
"1820";"30";"Male";"North";"Gold";"48";"3921.33";"Clothing";"20/4/2022";"Artist";"5";"2670";"0";"1.7";"0"
"1821";"55";"Female";"West";"Gold";"24";"9998.4";"Electronics";"26/8/2023";"Artist";"7";"4463";"1";"1.8";"1"
"1822";"37";"Female";"North";"Bronze";"57";"1427.73";"Home Goods";"22/10/2023";"Manager";"13";"1456";"0";"1.6";"0"
"1823";"49";"Male";"West";"Bronze";"39";"3299.21";"Electronics";"13/8/2022";"Teacher";"13";"4687";"1";"4.3";"1"
"1825";"37";"Male";"West";"Bronze";"53";"1328.53";"Electronics";"15/3/2023";"Lawyer";"8";"1908";"1";"2.3";"0"
"1826";"58";"Female";"North";"Silver";"63";"6037.25";"Home Goods";"18/7/2022";"Manager";"4";"1850";"0";"1.7";"0"
"1827";"58";"Male";"South";"Platinum";"48";"7258.14";"Home Goods";"3/5/2022";"Engineer";"12";"4385";"0";"1.9";"0"
"1828";"43";"Male";"East";"Gold";"27";"4279.9";"Home Goods";"12/3/2022";"Lawyer";"12";"1631";"0";"4.2";"1"
"1829";"65";"Female";"East";"Gold";"72";"6420.4";"Electronics";"22/7/2022";"Engineer";"2";"4280";"1";"2.1";"0"
"1830";"47";"Female";"North";"Platinum";"91";"8753.95";"Clothing";"13/1/2023";"Artist";"2";"4427";"1";"4";"0"
"1831";"46";"Female";"North";"Silver";"26";"9594.91";"Electronics";"12/3/2022";"Chef";"6";"2929";"0";"3.2";"0"
"1832";"60";"Male";"East";"Platinum";"42";"4225.77";"Home Goods";"14/1/2022";"Lawyer";"13";"2327";"1";"4.5";"0"
"1834";"38";"Female";"North";"Platinum";"32";"7720.9";"Clothing";"14/3/2023";"Artist";"7";"4651";"1";"4.6";"0"
"1835";"35";"Female";"West";"Platinum";"55";"7102.86";"Home Goods";"21/8/2023";"Lawyer";"6";"2034";"1";"1.2";"1"
"1836";"18";"Male";"East";"Gold";"3";"5392.64";"Clothing";"8/10/2022";"Engineer";"11";"3444";"1";"4.7";"0"
"1837";"57";"Male";"East";"Platinum";"63";"1800.83";"Clothing";"11/7/2022";"Artist";"10";"822";"1";"1.4";"0"
"1838";"56";"Male";"East";"Gold";"56";"2764.11";"Electronics";"5/8/2023";"Manager";"14";"3880";"0";"2.2";"1"
"1839";"52";"Male";"West";"Bronze";"5";"5988.53";"Home Goods";"9/6/2023";"Manager";"4";"2229";"0";"1.9";"1"
"1840";"19";"Male";"North";"Bronze";"95";"3767.42";"Clothing";"16/3/2022";"Chef";"6";"1477";"1";"1.7";"0"
"1841";"66";"Male";"East";"Silver";"29";"9227.56";"Home Goods";"16/12/2022";"Teacher";"12";"4142";"0";"3.8";"0"
"1842";"40";"Male";"West";"Gold";"14";"1747.32";"Home Goods";"17/11/2023";"Artist";"14";"3452";"1";"3.1";"1"
"1844";"67";"Female";"South";"Gold";"94";"950.29";"Electronics";"27/4/2022";"Chef";"12";"1645";"0";"4.2";"0"
"1845";"40";"Male";"East";"Bronze";"83";"5708.3";"Electronics";"16/3/2023";"Teacher";"8";"3920";"1";"2";"0"
"1846";"57";"Female";"North";"Bronze";"23";"2637.91";"Home Goods";"21/3/2023";"Artist";"9";"729";"0";"1.6";"1"
"1847";"46";"Female";"East";"Gold";"5";"9173.98";"Home Goods";"10/3/2023";"Teacher";"6";"3771";"1";"4.7";"0"
"1848";"19";"Female";"South";"Silver";"51";"3602.89";"Home Goods";"18/9/2022";"Doctor";"2";"3646";"0";"2.7";"0"
"1849";"39";"Male";"East";"Platinum";"97";"2703.17";"Electronics";"19/5/2023";"Engineer";"10";"1932";"0";"2.8";"0"
"1850";"20";"Male";"South";"Bronze";"40";"8836.1";"Home Goods";"13/4/2022";"Lawyer";"5";"338";"0";"4.9";"1"
"1851";"50";"Male";"South";"Gold";"18";"3653.61";"Electronics";"28/4/2022";"Artist";"2";"3094";"0";"4.9";"0"
"1852";"68";"Male";"East";"Silver";"67";"1820.37";"Home Goods";"25/7/2023";"Teacher";"3";"4527";"1";"1.5";"0"
"1853";"24";"Female";"North";"Gold";"93";"9356.71";"Clothing";"9/5/2023";"Manager";"5";"2334";"1";"1.3";"1"
"1854";"56";"Female";"East";"Platinum";"57";"161.85";"Electronics";"1/6/2022";"Artist";"2";"3139";"1";"3.3";"0"
"1855";"53";"Male";"West";"Platinum";"28";"7840.99";"Clothing";"4/10/2022";"Manager";"1";"925";"1";"3.9";"0"
"1858";"69";"Female";"West";"Gold";"33";"3121.11";"Electronics";"14/4/2022";"Engineer";"13";"2904";"0";"3.7";"0"
"1859";"36";"Male";"East";"Platinum";"25";"5741.43";"Home Goods";"13/4/2023";"Teacher";"4";"4940";"0";"1.7";"0"
"1860";"56";"Male";"West";"Silver";"76";"3229.01";"Electronics";"12/1/2022";"Manager";"8";"203";"0";"3.1";"0"
"1862";"64";"Male";"West";"Platinum";"15";"9046.64";"Home Goods";"8/11/2022";"Artist";"2";"4162";"0";"3.2";"0"
"1863";"33";"Female";"North";"Gold";"37";"2869.86";"Clothing";"3/11/2023";"Artist";"3";"3884";"1";"3.3";"0"
"1864";"67";"Male";"West";"Gold";"9";"7794.48";"Electronics";"14/6/2023";"Engineer";"1";"650";"1";"3.9";"0"
"1865";"45";"Female";"South";"Silver";"46";"5734.72";"Clothing";"20/8/2022";"Teacher";"8";"2577";"1";"2.9";"0"
"1866";"39";"Female";"North";"Platinum";"90";"9445.62";"Electronics";"19/12/2022";"Artist";"13";"3497";"0";"2.8";"0"
"1867";"19";"Female";"North";"Gold";"50";"3985";"Electronics";"11/2/2023";"Manager";"4";"2193";"1";"1.4";"0"
"1868";"27";"Male";"East";"Gold";"88";"9620.37";"Clothing";"5/8/2023";"Chef";"2";"3232";"0";"4.6";"0"
"1870";"35";"Male";"South";"Bronze";"10";"8014.98";"Clothing";"22/9/2023";"Artist";"2";"3205";"1";"3.9";"0"
"1871";"29";"Male";"South";"Platinum";"52";"1059.13";"Clothing";"21/11/2023";"Teacher";"8";"1097";"1";"4.9";"1"
"1872";"18";"Male";"South";"Silver";"46";"2448.37";"Home Goods";"3/4/2023";"Artist";"8";"2976";"0";"3.9";"0"
"1874";"54";"Female";"North";"Bronze";"63";"2013.66";"Clothing";"12/9/2023";"Chef";"13";"2185";"1";"1.3";"0"
"1875";"38";"Male";"South";"Silver";"11";"3867.38";"Clothing";"8/3/2022";"Engineer";"10";"2448";"0";"3.1";"1"
"1876";"37";"Male";"West";"Bronze";"80";"6103.67";"Home Goods";"22/10/2022";"Manager";"5";"1434";"1";"4.6";"0"
"1877";"65";"Female";"West";"Platinum";"40";"3916.45";"Home Goods";"18/9/2022";"Artist";"13";"4755";"0";"2.1";"0"
"1879";"38";"Female";"South";"Silver";"5";"4060.24";"Electronics";"30/4/2023";"Manager";"7";"2205";"0";"2.1";"1"
"1880";"22";"Female";"West";"Platinum";"34";"773.39";"Clothing";"29/4/2022";"Teacher";"1";"1023";"1";"3.2";"0"
"1881";"59";"Male";"East";"Bronze";"75";"8763.92";"Clothing";"21/6/2023";"Teacher";"5";"1794";"0";"3.2";"0"
"1882";"34";"Male";"North";"Bronze";"54";"6628.64";"Home Goods";"26/9/2023";"Manager";"4";"3666";"1";"2.3";"0"
"1883";"34";"Female";"South";"Silver";"35";"3425.35";"Electronics";"9/9/2023";"Engineer";"2";"3241";"1";"1.4";"1"
"1884";"23";"Male";"North";"Silver";"67";"6039.08";"Home Goods";"14/9/2022";"Engineer";"2";"2837";"0";"3.8";"0"
"1885";"50";"Female";"East";"Gold";"48";"5312.1";"Clothing";"12/1/2022";"Lawyer";"4";"2709";"1";"4.9";"0"
"1886";"40";"Male";"North";"Bronze";"62";"3855.93";"Electronics";"3/8/2022";"Teacher";"14";"1221";"1";"2.9";"0"
"1889";"46";"Female";"North";"Bronze";"35";"840.89";"Home Goods";"27/4/2023";"Lawyer";"3";"583";"1";"1.4";"0"
"1890";"59";"Male";"South";"Bronze";"19";"2022.51";"Home Goods";"2/6/2022";"Lawyer";"14";"3913";"0";"3.9";"0"
"1891";"28";"Male";"East";"Silver";"6";"740.32";"Clothing";"4/1/2023";"Artist";"11";"3250";"0";"2.6";"1"
"1892";"56";"Male";"West";"Platinum";"28";"2907.89";"Electronics";"31/5/2023";"Manager";"9";"2951";"0";"3.9";"1"
"1893";"46";"Male";"South";"Gold";"20";"7583.82";"Electronics";"23/10/2023";"Doctor";"8";"4079";"0";"1.1";"0"
"1894";"49";"Male";"East";"Platinum";"81";"9481.6";"Electronics";"12/3/2022";"Lawyer";"4";"662";"1";"2.6";"0"
"1895";"62";"Male";"East";"Bronze";"42";"8961.54";"Electronics";"16/6/2022";"Lawyer";"13";"328";"1";"2.2";"0"
"1896";"29";"Female";"South";"Silver";"39";"5407.61";"Electronics";"9/9/2022";"Lawyer";"3";"3136";"0";"4.7";"0"
"1897";"52";"Male";"South";"Bronze";"93";"5057.92";"Electronics";"20/6/2023";"Lawyer";"8";"4826";"1";"3.7";"1"
"1898";"45";"Male";"North";"Gold";"12";"9870.87";"Clothing";"23/2/2022";"Teacher";"8";"2786";"0";"2.6";"0"
"1899";"67";"Male";"South";"Bronze";"58";"5093.06";"Home Goods";"11/11/2023";"Engineer";"5";"4684";"1";"2.7";"0"
"1900";"25";"Male";"West";"Gold";"65";"7548.53";"Electronics";"5/6/2023";"Lawyer";"4";"4041";"0";"3.6";"1"
"1901";"57";"Male";"West";"Silver";"19";"9498.98";"Home Goods";"27/8/2023";"Artist";"9";"3219";"1";"2.1";"0"
"1902";"56";"Male";"West";"Silver";"38";"163.83";"Home Goods";"21/6/2023";"Teacher";"7";"3479";"0";"1";"0"
"1903";"23";"Male";"East";"Platinum";"39";"810.84";"Home Goods";"26/5/2022";"Doctor";"6";"2932";"1";"1.3";"0"
"1904";"27";"Male";"West";"Silver";"15";"5292.73";"Clothing";"26/7/2022";"Engineer";"1";"353";"0";"2.4";"0"
"1905";"42";"Male";"West";"Bronze";"76";"142.19";"Electronics";"27/7/2023";"Teacher";"14";"4236";"0";"1.4";"1"
"1906";"30";"Male";"North";"Gold";"38";"6561.1";"Electronics";"16/1/2023";"Chef";"9";"1327";"0";"1.2";"0"
"1907";"58";"Male";"South";"Bronze";"11";"8865.78";"Home Goods";"27/6/2023";"Engineer";"1";"2787";"0";"2.8";"0"
"1908";"51";"Male";"North";"Gold";"88";"9219.64";"Electronics";"14/6/2023";"Chef";"14";"467";"0";"4.2";"0"
"1909";"32";"Male";"North";"Silver";"8";"229.22";"Electronics";"13/4/2022";"Doctor";"10";"878";"1";"3.4";"0"
"1910";"63";"Female";"East";"Platinum";"88";"8824.24";"Home Goods";"8/5/2023";"Manager";"14";"669";"1";"2.9";"1"
"1911";"33";"Female";"East";"Bronze";"89";"6839.18";"Home Goods";"30/4/2023";"Doctor";"14";"4841";"1";"1.8";"0"
"1912";"22";"Male";"East";"Silver";"18";"7448.67";"Home Goods";"6/2/2023";"Chef";"12";"3229";"0";"4.7";"0"
"1913";"40";"Female";"South";"Platinum";"17";"5574.66";"Electronics";"1/10/2022";"Lawyer";"6";"3508";"1";"4.3";"1"
"1914";"20";"Female";"East";"Platinum";"29";"2120.69";"Electronics";"27/6/2023";"Lawyer";"4";"2589";"0";"3.3";"0"
"1915";"25";"Male";"West";"Silver";"56";"6915.71";"Electronics";"28/4/2023";"Doctor";"1";"4018";"0";"1.6";"0"
"1916";"63";"Male";"North";"Gold";"22";"3433.25";"Clothing";"2/1/2022";"Lawyer";"12";"2630";"1";"4.9";"1"
"1917";"26";"Male";"East";"Gold";"83";"5921.46";"Home Goods";"12/12/2023";"Engineer";"14";"1364";"0";"2.3";"1"
"1918";"23";"Female";"North";"Gold";"12";"3548.81";"Clothing";"10/12/2023";"Chef";"4";"338";"0";"1.5";"1"
"1919";"57";"Female";"East";"Bronze";"89";"5476.48";"Electronics";"14/5/2022";"Lawyer";"8";"3797";"0";"5";"1"
"1920";"33";"Male";"West";"Silver";"90";"1314.51";"Electronics";"15/5/2022";"Doctor";"9";"73";"0";"3.7";"0"
"1922";"59";"Male";"South";"Gold";"16";"635.92";"Clothing";"9/12/2022";"Lawyer";"8";"1143";"1";"1.6";"0"
"1923";"43";"Male";"North";"Gold";"38";"9802.74";"Clothing";"2/6/2023";"Lawyer";"10";"1001";"1";"1.3";"1"
"1924";"40";"Male";"North";"Gold";"98";"7351.6";"Electronics";"13/2/2022";"Chef";"3";"225";"0";"3.4";"0"
"1925";"43";"Male";"West";"Silver";"22";"9167.48";"Home Goods";"4/9/2022";"Lawyer";"11";"3839";"0";"3.9";"0"
"1926";"43";"Male";"South";"Silver";"78";"3209.34";"Clothing";"22/12/2023";"Teacher";"6";"1065";"0";"4.5";"0"
"1927";"37";"Male";"South";"Platinum";"95";"5622.19";"Clothing";"1/11/2023";"Lawyer";"14";"1330";"0";"3.2";"0"
"1928";"47";"Male";"East";"Platinum";"85";"5345.23";"Electronics";"13/6/2022";"Teacher";"2";"2423";"0";"3.9";"0"
"1930";"29";"Male";"South";"Gold";"28";"1980.46";"Clothing";"14/9/2022";"Engineer";"8";"3418";"1";"4.1";"0"
"1931";"53";"Male";"South";"Platinum";"99";"6148.82";"Clothing";"12/10/2023";"Teacher";"14";"3465";"1";"2.9";"0"
"1932";"44";"Male";"South";"Silver";"94";"6172.11";"Electronics";"5/1/2023";"Doctor";"13";"2435";"1";"3.4";"1"
"1933";"57";"Female";"East";"Silver";"3";"3593.73";"Electronics";"8/9/2023";"Artist";"7";"2497";"0";"3.1";"0"
"1934";"36";"Male";"East";"Platinum";"12";"9898.82";"Electronics";"12/5/2022";"Doctor";"14";"4717";"0";"3.2";"0"
"1935";"26";"Male";"West";"Bronze";"92";"5781";"Electronics";"29/4/2023";"Engineer";"6";"3753";"0";"4.7";"0"
"1936";"19";"Female";"South";"Bronze";"35";"6622.7";"Clothing";"21/9/2022";"Artist";"1";"4723";"0";"2.6";"0"
"1938";"68";"Male";"South";"Gold";"74";"4293.94";"Home Goods";"7/6/2022";"Artist";"11";"765";"0";"1.4";"0"
"1939";"67";"Male";"West";"Gold";"87";"2592.1";"Clothing";"17/12/2023";"Teacher";"9";"3768";"1";"2";"0"
"1941";"28";"Female";"South";"Silver";"89";"4478.44";"Electronics";"17/7/2023";"Manager";"8";"669";"0";"3.7";"1"
"1942";"28";"Male";"West";"Bronze";"68";"5357.28";"Home Goods";"14/2/2023";"Teacher";"7";"3928";"0";"3.5";"1"
"1943";"42";"Female";"East";"Bronze";"62";"4726.46";"Clothing";"26/4/2022";"Chef";"10";"1835";"0";"3.1";"0"
"1944";"49";"Female";"East";"Gold";"98";"7206.25";"Electronics";"12/3/2022";"Engineer";"11";"3915";"1";"3.1";"1"
"1945";"61";"Male";"West";"Platinum";"89";"6396.33";"Electronics";"8/2/2023";"Engineer";"3";"989";"0";"2.2";"0"
"1946";"45";"Female";"South";"Platinum";"28";"1463.26";"Electronics";"10/7/2023";"Teacher";"8";"4799";"1";"4.7";"0"
"1950";"41";"Female";"South";"Platinum";"39";"5228.57";"Electronics";"1/1/2023";"Doctor";"12";"495";"0";"4.6";"0"
"1951";"60";"Male";"North";"Platinum";"60";"1521.88";"Clothing";"5/3/2022";"Chef";"11";"485";"0";"2.7";"0"
"1952";"57";"Male";"East";"Bronze";"29";"1497.32";"Home Goods";"31/3/2023";"Artist";"8";"2133";"0";"4.2";"0"
"1953";"67";"Female";"West";"Gold";"37";"2514.71";"Home Goods";"7/4/2023";"Engineer";"10";"4778";"1";"2.2";"0"
